3.183724544242079624e+00,3.184841412962766682e+00,3.183647652394001604e+00,3.183586423168781820e+00,3.191624706623930940e+00,3.186510774058864293e+00,3.185329713530782314e+00,3.183723988859733289e+00,3.187633501716319984e+00,3.178892407674449139e+00,3.185578572875228609e+00,3.188644118403131777e+00,3.182798408227930587e+00,3.180260206133144862e+00,3.181201050604535396e+00,3.190108039733976497e+00,3.182664495198206822e+00
3.184080874339600520e+00,3.187639992767794972e+00,3.182158427620850105e+00,3.161114225879740225e+00,3.151266763997314868e+00,3.067955253499568435e+00,2.922983619587663284e+00,2.876065879392259994e+00,2.757942685622246870e+00,2.677069629527722761e+00,2.546408415158932126e+00,2.473640893410238739e+00,2.252394939392845963e+00,2.034995015971643006e+00,1.926703378497892860e+00,1.948727248671924706e+00,2.160689986743649982e+00
3.166010916484697013e+00,3.138383201803637945e+00,2.965709960244315102e+00,2.757895817303483543e+00,2.593346234356819213e+00,2.478097584532818587e+00,2.108261673956151938e+00,1.611903670813291445e+00,1.973198345392839226e+00,2.114162838267198197e+00,2.329530781593117439e+00,2.385232330208925777e+00,2.867619369076875202e+00,2.981707191387012568e+00,4.101057607749484468e+00,5.160756626106071110e+00,5.410326157572098005e+00
3.097614009107727107e+00,2.807065003159148198e+00,2.572491735364843102e+00,2.296834126886239780e+00,1.808027559385229743e+00,1.234634349843817702e+00,2.355777886815489275e+00,2.610092445666856165e+00,3.108773901072027002e+00,3.459752818284637321e+00,5.324575134213784366e+00,5.378188114393952723e+00,5.743128960517897674e+00,6.427129248723169042e+00,6.750796264733070373e+00,8.612607643427864446e+00,9.085619525488578319e+00
2.919977928480827600e+00,2.477945621881466387e+00,2.083616869093089630e+00,1.433978199856998259e+00,2.521637728973216586e+00,2.936734304008382423e+00,3.553904239763758799e+00,3.909041347464426330e+00,6.027449465197262768e+00,6.757857076931420792e+00,6.854636200257578693e+00,8.685397476157795893e+00,9.435380057463623515e+00,1.013011518781719644e+01,1.175360405494004645e+01,1.166502626191321212e+01,1.302992168475358170e+01
2.592244979627974288e+00,2.135369459630609867e+00,1.468408557162658834e+00,1.687518914563628458e+00,3.408099615535393312e+00,3.989094074711204474e+00,6.131172809227269482e+00,6.608364608614444080e+00,7.323982223192725627e+00,8.885531295809606434e+00,1.020119444271471210e+01,1.085563811262485956e+01,1.250380358174626849e+01,1.286347137328141343e+01,1.352023379175577844e+01,1.545640421097080797e+01,1.610847729882564749e+01
2.399251828532847242e+00,1.553007704141928347e+00,1.419410345904712933e+00,3.509866980410097703e+00,4.022899097409443847e+00,5.662748067560555043e+00,6.861030294423052567e+00,8.507439925630752242e+00,1.033513797015720392e+01,1.032071415100313772e+01,1.272345866553532545e+01,1.365364292771783283e+01,1.466916621887988370e+01,1.713614400765564127e+01,1.707425668589623768e+01,1.936798942899839204e+01,1.960483022991490287e+01
2.045455634788103882e+00,1.076418528808911201e+00,2.086898788323108711e+00,4.176915651795942708e+00,5.430360820251021181e+00,7.403951322040892791e+00,8.810636510471493210e+00,1.027228184383931975e+01,1.195336777488009972e+01,1.433177407287904259e+01,1.510019392361947155e+01,1.694361844228829383e+01,1.808092077846229273e+01,2.011419896617372771e+01,2.009472677403550023e+01,2.303229765855990507e+01,2.453611362542946495e+01
1.671205568708511446e+00,1.587825127984624940e+00,3.883980595996279206e+00,5.209185313952822582e+00,7.096065228975033889e+00,8.745110229040699679e+00,1.080960916160311669e+01,1.215748497660133864e+01,1.482615019813346890e+01,1.697946174486259707e+01,1.886492562074258217e+01,1.946729657702200100e+01,2.116685167186537342e+01,2.292336026470627885e+01,2.586048920676289598e+01,2.717003635348137891e+01,2.850900157130244850e+01
1.182451551161802339e+00,2.228515774671112837e+00,4.346645835782874556e+00,6.371947178804457934e+00,8.583498648288248489e+00,1.111439944869512608e+01,1.294150160193625254e+01,1.514612090405715250e+01,1.697135661424436393e+01,1.934673202849744555e+01,2.177855397078025135e+01,2.328553279682111565e+01,2.602294839574822305e+01,2.759281907938639478e+01,2.722058460596203844e+01,3.090830437847186118e+01,3.283914700870576553e+01
1.112147716543103737e+00,2.949994447159471456e+00,5.490595381014607312e+00,8.098333956400669109e+00,1.022907472044094135e+01,1.262555700627741118e+01,1.486450501733902030e+01,1.650663337563025124e+01,1.899049449429834269e+01,2.186746395433953083e+01,2.346298824149573647e+01,2.670789507577399036e+01,2.790215030069332158e+01,3.112288893105193210e+01,3.298726585427897362e+01,3.418665764175492683e+01,3.690797872313585515e+01
