3.060178618739338940e+00,3.059394695558745880e+00,3.059211019517038110e+00,3.060991928238719240e+00,3.062016431948189954e+00,3.061113619337823000e+00,3.059639955478483220e+00,3.060457861913916666e+00,3.060519247077339244e+00,3.061075691727199732e+00,3.062757475695234266e+00,3.059942971990467164e+00,3.059104355946852927e+00,3.058867588141188421e+00,3.061361043592965459e+00,3.060424806305223733e+00,3.059654805432327151e+00
3.059456546605889393e+00,3.058564651063971240e+00,3.061414738473893671e+00,3.061689139221051015e+00,3.060003506008077245e+00,3.061137651053900122e+00,3.059929252368658759e+00,3.058482512558581057e+00,3.060133974687529346e+00,3.060278788321519450e+00,3.061244812202744914e+00,3.060237913686850053e+00,3.059631437706045620e+00,3.060282819145808908e+00,3.059920570465240797e+00,3.060720814988081351e+00,3.060902718912536624e+00
3.060476991975701999e+00,3.061311208950365348e+00,3.059801236605415475e+00,3.060745893472939905e+00,3.060601803348118821e+00,3.060783959450192881e+00,3.061129708924222204e+00,3.059735360587511721e+00,3.060347227847049822e+00,3.060626021905207939e+00,3.061687505513581264e+00,3.060916923039316728e+00,3.059653781903564074e+00,3.059279282095219266e+00,3.062007573893275492e+00,3.060003920457275761e+00,3.059654764486378298e+00
3.060321133841402030e+00,3.059861599707227597e+00,3.059745065065009761e+00,3.058477298900147190e+00,3.060884984171875711e+00,3.056846733834536867e+00,3.059778906312745406e+00,3.059615101893917277e+00,3.060166243859106849e+00,3.058956267614743929e+00,3.060563259828446014e+00,3.060087007290018590e+00,3.060822420640891828e+00,3.058121455856091853e+00,3.061271318929289720e+00,3.061163418907090872e+00,3.061459467986124672e+00
3.061076187295456830e+00,3.062395380924794352e+00,3.059633150987233208e+00,3.061423566582308631e+00,3.060607075579794056e+00,3.060541107706467479e+00,3.061719857483637952e+00,3.061488086865131741e+00,3.060388805296405224e+00,3.058930068825185700e+00,3.062083444189973136e+00,3.060061156732371224e+00,3.060945310749644044e+00,3.059698282855240592e+00,3.058539156136088177e+00,3.059577355655191955e+00,3.060083925235482560e+00
3.058205826876155164e+00,3.059516508291543424e+00,3.060890067480495524e+00,3.060155220545533794e+00,3.060366235368465304e+00,3.058556409336919302e+00,3.060536139866356642e+00,3.059901653213073836e+00,3.060925351333776856e+00,3.061306116613614847e+00,3.060774639084859139e+00,3.059511746990843051e+00,3.061664134004077553e+00,3.061437777810391836e+00,3.059612872398237204e+00,3.062418996510963609e+00,3.060591205717905439e+00
3.060242584187451431e+00,3.060284793580005491e+00,3.059570449198257158e+00,3.061507583633023444e+00,3.059075144372337629e+00,3.059723285746748456e+00,3.060540444316664832e+00,3.060941295664044048e+00,3.060575969906643046e+00,3.060085716856852933e+00,3.061386973045998161e+00,3.061687812074630255e+00,3.058526154698587352e+00,3.061915316042512991e+00,3.060766587041765963e+00,3.059675839917779694e+00,3.060174852324353267e+00
3.057910877566327734e+00,3.060340650875442048e+00,3.061868483182415446e+00,3.059939082132085097e+00,3.059571332001848720e+00,3.061259475947298636e+00,3.059807813982835079e+00,3.059202157640831921e+00,3.058843782426406754e+00,3.061861382944400578e+00,3.062664899402122387e+00,3.059430203702031115e+00,3.060713213086235118e+00,3.060326574936189203e+00,3.059817202223375165e+00,3.060488802213666926e+00,3.060323444833201290e+00
3.061036220798122987e+00,3.058821297958621344e+00,3.059363074546582961e+00,3.059908677851971515e+00,3.060778812791829839e+00,3.061292928046261519e+00,3.057690101639062963e+00,3.060321002601119389e+00,3.060007130959797372e+00,3.061298494448073448e+00,3.060535023462260806e+00,3.059708031272732054e+00,3.059331246105293722e+00,3.059259133636069716e+00,3.059864131070879623e+00,3.061959735925186443e+00,3.060387205348979123e+00
3.060619035617199835e+00,3.060295875851934966e+00,3.061177336941969251e+00,3.060970288639178527e+00,3.057822945739330223e+00,3.059264215077246885e+00,3.059735916761299634e+00,3.060220101358797962e+00,3.059852291823678350e+00,3.061845708694950208e+00,3.061038711059016038e+00,3.058592722387043050e+00,3.061996987998885977e+00,3.059672965882421991e+00,3.058917271264576243e+00,3.058784758440582507e+00,3.058912982468376729e+00
3.060522130863323031e+00,3.058266564328720793e+00,3.059891973354138095e+00,3.059384473218472955e+00,3.059591736418482810e+00,3.060094881462121386e+00,3.059716789566562234e+00,3.059743222265411511e+00,3.061110936757154732e+00,3.056321425167152661e+00,3.060188732020722835e+00,3.058513282810156220e+00,3.060547235398175303e+00,3.059962165309765503e+00,3.062136694009470972e+00,3.060373937568976466e+00,3.060557909068661431e+00
