3.380436038034972057e+00,3.383137236307447004e+00,3.385520316580195921e+00,3.385875752164850816e+00,3.377558396257911433e+00,3.367798080658266358e+00,3.387680212418308745e+00,3.385316705745817778e+00,3.381142320473936369e+00,3.369652368132556308e+00,3.377681008469161306e+00,3.381918134182913427e+00,3.369484867701578068e+00,3.378144013841080984e+00,3.378392190977850262e+00,3.364468581990162299e+00,3.370515377821371672e+00
3.374471825903714084e+00,3.387890112528902264e+00,3.371904280236816209e+00,3.348346016030093075e+00,3.346234385101812592e+00,3.303656777833929858e+00,3.226302921712452587e+00,3.192962574431198242e+00,3.091077449314191039e+00,3.055631514121635028e+00,3.007105568274742069e+00,2.916900766555610147e+00,2.797189188474053623e+00,2.608674918205993176e+00,1.458408015683322567e+00,1.377751208203448208e+00,1.373195309484462889e+00
3.368655382962526090e+00,3.336895084758967123e+00,3.251824601911695645e+00,3.124701227458460018e+00,3.028865633791218315e+00,2.877889403581022076e+00,2.701612435680226909e+00,2.416485307574930630e+00,1.376839958512034778e+00,1.212920864653408648e+00,1.073284117748424471e+00,1.089967035757716030e+00,1.190508003065653631e+00,1.215120223509647879e+00,1.769424023428171733e+00,2.259653727178552174e+00,2.489028968953036269e+00
3.322519139777774022e+00,3.132459950638176061e+00,2.957399779980037557e+00,2.790018991472940968e+00,2.502711020722789836e+00,2.154428653473826394e+00,1.136464859558831364e+00,1.058168215237902610e+00,1.191052823021960805e+00,1.574861707905286456e+00,2.421000995407152523e+00,2.762469613863120621e+00,2.661493626674029223e+00,3.092740244695312501e+00,3.016348628429683210e+00,4.167906741525165160e+00,4.156330508533146784e+00
3.178364694669432389e+00,2.994443667779982832e+00,2.661810466486016491e+00,2.398934915010718427e+00,1.214396913103614306e+00,1.118371164539140095e+00,1.485634881763469917e+00,1.771157287337624009e+00,2.735736994622472995e+00,3.038413966932488108e+00,3.305685031011965869e+00,4.345409986619478637e+00,4.538187951321596358e+00,5.012638881077696951e+00,5.620023084781699652e+00,6.046640922276745655e+00,6.627751571271302211e+00
3.057055711049674329e+00,2.739192882883920710e+00,2.282487746261494976e+00,1.606728549344737633e+00,1.262827406610602221e+00,1.627954332007834237e+00,2.775048007268464012e+00,3.190080802421863204e+00,3.500351752029349228e+00,4.455130050813908227e+00,5.004038493758677930e+00,5.716372347833660328e+00,5.946399094343115976e+00,6.755896144183012098e+00,7.126436578440840108e+00,7.968551640285342685e+00,8.539718360811768605e+00
2.902203685931509902e+00,2.306327219719858768e+00,1.756877871700344595e+00,1.342488809346190415e+00,1.851095173773765756e+00,2.411868095368840947e+00,3.303671473859990826e+00,4.176745714060883685e+00,4.836598629490345580e+00,5.202150855841887633e+00,6.274055340080378684e+00,6.813208925478412503e+00,7.846095850665452787e+00,8.461272301517400507e+00,8.939037777971853060e+00,9.706917204878017458e+00,1.044752095438505002e+01
2.672566883731417597e+00,2.080889128856070691e+00,1.235057814172904500e+00,1.865949643075909270e+00,2.397796131172879264e+00,3.615201249522765004e+00,4.325683183042142943e+00,5.145359868052231889e+00,6.072240490563729054e+00,7.130182551015719739e+00,7.684032965361934586e+00,8.714398812949394113e+00,8.968432635583798884e+00,1.045135996799722733e+01,1.090941201150905471e+01,1.204959199656686408e+01,1.222052210798787897e+01
2.413878979634248356e+00,1.678743706780384759e+00,1.732208036002667262e+00,2.432958502908888043e+00,3.478591066748424332e+00,4.426795353626784113e+00,5.520940063617405968e+00,6.439135705751075633e+00,7.247936454453473232e+00,8.339358163978239702e+00,9.198646773396152554e+00,1.025208830245800229e+01,1.089645707561215460e+01,1.252102082560263163e+01,1.221334751354513415e+01,1.373403974710880959e+01,1.488850526512039352e+01
2.160987960598883095e+00,1.264601000893285754e+00,2.122730076530156218e+00,2.874785784171566050e+00,4.278425971426660368e+00,5.197694079344985951e+00,6.409247486738205879e+00,7.508603527539905897e+00,8.140766641119299152e+00,9.382427486771689473e+00,1.098016643790312230e+01,1.153891589360329206e+01,1.269970259042202443e+01,1.410277724217846362e+01,1.474729959213738084e+01,1.673320726019129268e+01,1.749793080134308099e+01
1.988345161304563513e+00,1.119781849428768794e+00,2.351880205423005243e+00,3.652977464017429732e+00,4.614073301967581031e+00,6.246702093350393170e+00,7.118140062196779638e+00,8.643512661372724892e+00,9.756050846479347172e+00,1.133821937684012937e+01,1.246352156528796762e+01,1.330520232287766191e+01,1.508346059973313125e+01,1.607628613966769393e+01,1.736542718468397339e+01,1.839177477910178027e+01,1.956604283499028796e+01
