3.059428020453336394e+00,3.060943836789489225e+00,3.059653290938080694e+00,3.059293546240094308e+00,3.058807427618700281e+00,3.059452169173298763e+00,3.060064778051195589e+00,3.059138712646379155e+00,3.059716048196368554e+00,3.060986535694861566e+00,3.060985506097678055e+00,3.059934140411714409e+00,3.060162288993969248e+00,3.061452821537973712e+00,3.058518586736574285e+00,3.060244849157530034e+00,3.060610261304411939e+00
3.058924383286899751e+00,3.060100031690322631e+00,3.058893964407052302e+00,3.059126870642218776e+00,3.058987667255483878e+00,3.060864259895082373e+00,3.058693054179706827e+00,3.061042021746661401e+00,3.060960074045174117e+00,3.058430957982362752e+00,3.062009020067329779e+00,3.060803664843365191e+00,3.062903396564988334e+00,3.060653624666654693e+00,3.060772352219902626e+00,3.059875501652857821e+00,3.061727647851642864e+00
3.059828038859579102e+00,3.061149595774434129e+00,3.060101141253805501e+00,3.060681948960294108e+00,3.059450706614834647e+00,3.060248715535354158e+00,3.060470517778829169e+00,3.061413779505303800e+00,3.061601734764657579e+00,3.061681587046149566e+00,3.060837389289598143e+00,3.061236244195078005e+00,3.060814700824748602e+00,3.063570760446034491e+00,3.060196729284798245e+00,3.060294609045630665e+00,3.060831897033374993e+00
3.061263206725579167e+00,3.060129632022513313e+00,3.058746180946344317e+00,3.058851911745144037e+00,3.062588571099976953e+00,3.060034835605228487e+00,3.059590061563389973e+00,3.060554917328025759e+00,3.061834867968190821e+00,3.061434227381655049e+00,3.061478471958488434e+00,3.059148332011019100e+00,3.060343000905856314e+00,3.060213460846172850e+00,3.059799810874673121e+00,3.058581498624888262e+00,3.061423287767393475e+00
3.060181208943819176e+00,3.059408679049516522e+00,3.058274822538192605e+00,3.060713778527994311e+00,3.058545714448885455e+00,3.061303058823847234e+00,3.061759802691335963e+00,3.058025008278311585e+00,3.059261603762309267e+00,3.060496949632494967e+00,3.060326206874260269e+00,3.060165607525861642e+00,3.059400827886674890e+00,3.059927939765993088e+00,3.061039427971266491e+00,3.060857205262837333e+00,3.060556729164954248e+00
3.061531671210833139e+00,3.058363657284072445e+00,3.060023485631789164e+00,3.060187013104604503e+00,3.061610632208844329e+00,3.059284148420516214e+00,3.061139103562389607e+00,3.061293218229239166e+00,3.059782504658820290e+00,3.059848532449216396e+00,3.061787216896658670e+00,3.060007679966421978e+00,3.061783491688172099e+00,3.060551097127677700e+00,3.058308450164972658e+00,3.060140999991616262e+00,3.058841379267141392e+00
3.061395183272818787e+00,3.061279313776286592e+00,3.059733563613864504e+00,3.059981690120850750e+00,3.061581232469896996e+00,3.058218101368737507e+00,3.059744341236768861e+00,3.060114674231374288e+00,3.059559073666284768e+00,3.061503260066614551e+00,3.059478995274932167e+00,3.059998654704352727e+00,3.060443765194690080e+00,3.061194433295469697e+00,3.059311703201626820e+00,3.061069364785792946e+00,3.062880620061147141e+00
3.061309049452005215e+00,3.059889259379977133e+00,3.059856229251575854e+00,3.059509625900911800e+00,3.060300350157302507e+00,3.058111186662281877e+00,3.060892476248642247e+00,3.060860908716463769e+00,3.059524902496088661e+00,3.058385231429674889e+00,3.059692212436450731e+00,3.059785095981944814e+00,3.061085384906191642e+00,3.060307227972606903e+00,3.060354443357424348e+00,3.060560567018851152e+00,3.059760430382581387e+00
3.061009188845926765e+00,3.060429011732487048e+00,3.061468620893196046e+00,3.061441368601830249e+00,3.059754589454064533e+00,3.061628593550847821e+00,3.060768459409904274e+00,3.059808750715258263e+00,3.059163421512921310e+00,3.060905087816816028e+00,3.061430113470006376e+00,3.060854519373342963e+00,3.058736156102352055e+00,3.060566493983472469e+00,3.061107686805764949e+00,3.061178299386500878e+00,3.059940436867950808e+00
3.059709270377103607e+00,3.059026502127622837e+00,3.058806747874600163e+00,3.060809798469352305e+00,3.059144895326827651e+00,3.058930293221115537e+00,3.061785565989858959e+00,3.061777259252454364e+00,3.058261807361273732e+00,3.062023945340998310e+00,3.059920904752349458e+00,3.060150453903185408e+00,3.059608259099671379e+00,3.060623199438712305e+00,3.057994606913138291e+00,3.059957741214653915e+00,3.060129382446617807e+00
3.060528714712195786e+00,3.057646676412319575e+00,3.057675600235075564e+00,3.059967264908732609e+00,3.058898087069453098e+00,3.060631864152679960e+00,3.059716537370102074e+00,3.058571818740344117e+00,3.059322923585883647e+00,3.061181109204580864e+00,3.061121459830965286e+00,3.058965760633285846e+00,3.061060278083806985e+00,3.060975803757842506e+00,3.062062702968868511e+00,3.058795774280757218e+00,3.061997921275652956e+00
